aXperc75,aYsd,aYperc90,aZabsmean,aZrootms,aMsd,gMsd,Label
0.953369,0.008971,-0.165649,0.234487,0.234727,0.005946,2.305789,other
0.947998,0.00684,-0.174561,0.245659,0.245758,0.004181,0.910345,other
0.947021,0.006877,-0.174072,0.251411,0.251633,0.005368,1.093053,other
0.951416,0.00596,-0.164429,0.239966,0.240049,0.003548,1.627451,other
0.952881,0.004495,-0.163818,0.235444,0.235483,0.003127,0.894747,other
0.954102,0.006971,-0.16394,0.232056,0.232219,0.005448,1.356656,other
0.954834,0.005576,-0.157959,0.231611,0.231744,0.004444,1.395141,other
0.953613,0.005459,-0.1604,0.23146,0.231601,0.003136,1.208487,other
0.954346,0.006831,-0.162354,0.230815,0.230901,0.005391,1.188339,other
0.950195,0.008157,-0.170654,0.243125,0.243261,0.004892,1.53164,other
0.950439,0.007605,-0.169189,0.244834,0.244993,0.004141,1.784315,other
0.949707,0.007572,-0.173706,0.243857,0.243976,0.004066,1.453905,other
0.948242,0.00497,-0.177979,0.243857,0.243937,0.003099,1.004957,other
0.947998,0.005936,-0.180908,0.244878,0.244941,0.004341,0.957222,other
0.947754,0.005272,-0.174927,0.245215,0.24527,0.003651,0.930464,other
0.948242,0.005674,-0.173828,0.244033,0.244116,0.004721,1.65141,other
0.949707,0.004594,-0.171753,0.241704,0.241769,0.002767,1.206035,other
0.954102,0.009149,-0.164429,0.238032,0.238345,0.01058,1.202206,other
0.956299,0.019374,-0.140991,0.241807,0.24364,0.015796,3.289966,other
0.954102,0.025406,-0.144409,0.247417,0.248715,0.01296,5.88712,other
0.956299,0.01471,-0.149658,0.235986,0.236236,0.005253,2.570724,other
0.958252,0.010639,-0.136108,0.231299,0.231661,0.008396,1.372065,other
0.950195,0.019083,-0.156494,0.247539,0.248069,0.009103,2.789398,other
0.952881,0.023238,-0.153564,0.24144,0.24233,0.009903,5.361776,other
0.947998,0.006495,-0.179199,0.244395,0.244468,0.004345,1.626074,other
0.947021,0.00436,-0.178223,0.246846,0.246886,0.003313,1.066348,other
0.949707,0.006182,-0.173096,0.24459,0.244758,0.006012,1.505593,other
0.949463,0.008046,-0.171143,0.244419,0.244652,0.006136,2.046431,other
0.949951,0.004047,-0.171997,0.240688,0.240757,0.002819,0.689318,other
0.94873,0.003871,-0.172485,0.243271,0.243326,0.003621,0.709228,other
0.95166,0.004956,-0.168945,0.238179,0.238257,0.004681,0.735554,other
0.951904,0.004901,-0.165405,0.235039,0.235108,0.003354,1.223701,other
0.954346,0.017447,-0.158325,0.241572,0.242172,0.010006,3.054788,other
0.956055,0.031048,-0.152588,0.239712,0.241774,0.023507,5.082002,other
0.951416,0.011174,-0.173584,0.238428,0.238679,0.008659,1.880437,other
0.949951,0.030199,-0.183716,0.224702,0.225924,0.018382,5.03524,other
0.949951,0.011356,-0.242065,0.204971,0.205288,0.016933,4.356436,other
0.952393,0.036192,-0.13562,0.243413,0.24666,0.027024,8.697622,other
0.945068,0.011354,-0.169922,0.263169,0.263882,0.011466,2.724677,other
0.945557,0.014038,-0.170776,0.259385,0.259728,0.007848,2.498937,other
0.948486,0.008611,-0.167114,0.252817,0.253009,0.004065,1.662229,other
0.946289,0.005294,-0.166748,0.259824,0.259893,0.00337,1.290444,other
0.945313,0.003466,-0.167847,0.260332,0.260375,0.003181,0.717066,other
0.946045,0.005341,-0.164307,0.259131,0.259174,0.004047,1.076321,other
0.949463,0.00533,-0.162476,0.253789,0.253834,0.003247,0.762076,other
0.948486,0.005124,-0.160889,0.251421,0.251497,0.003262,1.242143,other
0.947998,0.004141,-0.165649,0.255396,0.255449,0.003448,0.569917,other
0.94873,0.00976,-0.16333,0.252598,0.252742,0.00555,2.097969,other
0.946777,0.006757,-0.171021,0.252368,0.252438,0.004906,1.406373,other
0.946045,0.004032,-0.171387,0.253589,0.253629,0.003553,0.881756,other
0.945801,0.004186,-0.167969,0.256313,0.256365,0.002784,0.663159,other
0.949463,0.006555,-0.165405,0.248296,0.248437,0.004523,1.626477,other
0.949707,0.007728,-0.162842,0.250332,0.250442,0.005277,0.781915,other
0.948975,0.005529,-0.164307,0.250298,0.250393,0.004456,0.989311,other
0.948975,0.006001,-0.169434,0.249194,0.249309,0.005804,0.766103,other
0.949707,0.006249,-0.170898,0.244526,0.244663,0.007729,2.383088,other
0.95166,0.010937,-0.166626,0.235293,0.235567,0.006236,4.435811,other
0.952881,0.014518,-0.1604,0.237876,0.238149,0.007349,3.838842,other
0.957275,0.019758,-0.129272,0.240435,0.242593,0.015778,3.842041,other
0.952148,0.018127,-0.129395,0.262104,0.262673,0.008984,2.407029,other
0.948486,0.0165,-0.146484,0.263799,0.264553,0.015491,2.48253,other
0.951904,0.031385,-0.140137,0.255786,0.257721,0.016433,5.457948,other
0.945801,0.008959,-0.175293,0.265864,0.266853,0.00609,3.756358,other
0.935547,0.00957,-0.172363,0.294199,0.294407,0.005909,1.698694,other
0.950928,0.020079,-0.155151,0.232822,0.234205,0.008589,2.05203,other
0.950195,0.014646,-0.2229,0.19251,0.192963,0.00869,1.086475,other
0.94165,0.00804,-0.236938,0.213447,0.213611,0.006763,1.611934,other
0.943848,0.012606,-0.228516,0.207231,0.207726,0.006475,1.937279,other
0.940674,0.003873,-0.247925,0.205483,0.205557,0.005164,0.717212,other
0.944092,0.00774,-0.243286,0.194292,0.194499,0.006174,0.87052,other
0.949951,0.007931,-0.231079,0.178867,0.179027,0.005808,1.226347,other
0.948242,0.008551,-0.223389,0.195605,0.195703,0.009245,1.148954,other
0.950928,0.009163,-0.207031,0.205322,0.205438,0.008466,1.009599,other
0.953857,0.013982,-0.181641,0.213569,0.213762,0.011289,2.511747,other
0.957031,0.012273,-0.184326,0.219038,0.219769,0.01274,2.273675,other
0.95752,0.014005,-0.185791,0.205381,0.206177,0.018754,4.51906,other
0.950684,0.007281,-0.19519,0.210562,0.210609,0.003756,1.932084,other
0.95166,0.013049,-0.206543,0.199385,0.200146,0.007315,2.285829,other
0.957275,0.013843,-0.208374,0.205845,0.206369,0.022573,4.292036,other
0.947266,0.008713,-0.211792,0.213037,0.213197,0.008749,0.989218,other
0.947021,0.007977,-0.210693,0.20936,0.209468,0.006085,0.965547,other
0.946777,0.005501,-0.225098,0.207759,0.207849,0.00527,0.907352,other
0.944824,0.008543,-0.222168,0.208965,0.209061,0.004114,1.708166,other
0.945068,0.006902,-0.226318,0.205171,0.205339,0.005015,1.244235,other
0.953369,0.008168,-0.209351,0.197725,0.197892,0.007472,1.625294,other
0.950439,0.006288,-0.208984,0.203784,0.203919,0.004595,0.853002,other
0.947754,0.004909,-0.219849,0.203975,0.20426,0.006285,1.156331,other
0.947998,0.006836,-0.210449,0.212676,0.212766,0.004961,1.001131,other
0.973145,0.028504,-0.156494,0.152036,0.155524,0.012672,6.737461,other
0.969238,0.043167,-0.164063,0.19248,0.197098,0.016496,4.893238,other
0.878418,0.051507,-0.049072,0.52874,0.54679,0.047777,33.875246,other
0.970459,0.060597,-0.081787,0.351826,0.393282,0.038419,24.368733,other
0.960449,0.010423,-0.166626,0.192549,0.19276,0.007525,3.949264,other
0.964355,0.006974,-0.170776,0.178647,0.17893,0.005106,1.539005,other
0.969971,0.00932,-0.150879,0.170088,0.17052,0.007875,2.988725,other
0.958252,0.006489,-0.178589,0.199722,0.199902,0.004925,1.623686,other
0.961426,0.014173,-0.18335,0.197529,0.198127,0.012607,4.650149,other
0.956299,0.008425,-0.19104,0.203335,0.203609,0.007712,1.89804,other
0.951904,0.00498,-0.19397,0.20479,0.204857,0.002809,1.35466,other
0.953369,0.004925,-0.200195,0.199561,0.199609,0.004229,0.76006,other
0.952637,0.005366,-0.195068,0.201655,0.20168,0.003234,0.975602,other
0.952881,0.005293,-0.203735,0.199966,0.199996,0.0059,0.601308,other
0.955078,0.008744,-0.194336,0.195923,0.195992,0.003902,0.996245,other
0.956543,0.009694,-0.181519,0.19646,0.196692,0.006315,1.305606,other
0.956299,0.00829,-0.184326,0.198149,0.198294,0.004449,1.096615,other
0.956055,0.007333,-0.191162,0.196436,0.196628,0.006115,1.213948,other
0.959473,0.010413,-0.183472,0.187607,0.187883,0.008084,1.990746,other
0.956787,0.005049,-0.193115,0.189155,0.189249,0.003707,0.831713,other
0.956055,0.006932,-0.19104,0.191831,0.191917,0.005822,1.22102,other
0.960449,0.009358,-0.187744,0.180503,0.180611,0.005559,1.43036,other
0.957031,0.005418,-0.205078,0.172109,0.172184,0.002948,1.601615,other
0.955322,0.006988,-0.205811,0.177554,0.177661,0.004328,0.885831,other
0.955322,0.005924,-0.206909,0.184463,0.184642,0.00447,0.704546,other
0.957031,0.006843,-0.193604,0.182207,0.182284,0.006013,1.371639,other
0.95874,0.005774,-0.203613,0.180547,0.180604,0.005978,0.818265,other
0.969482,0.017681,-0.160889,0.16002,0.160743,0.011295,3.582969,other
0.963867,0.014184,-0.171875,0.184316,0.185025,0.005683,1.76866,other
0.958496,0.011665,-0.209106,0.203853,0.204951,0.010564,3.006737,other
0.967773,0.009255,-0.156616,0.185693,0.186687,0.01257,2.435819,other
0.962891,0.007349,-0.159058,0.197891,0.19799,0.00673,0.995839,other
0.959473,0.005197,-0.168091,0.204805,0.204973,0.004053,0.814005,other
0.960938,0.007405,-0.162476,0.205942,0.20619,0.004681,2.243391,other
0.963135,0.010129,-0.15332,0.202036,0.202463,0.00642,3.038003,other
0.963135,0.010941,-0.151855,0.191021,0.191655,0.008252,2.885863,other
0.962646,0.004323,-0.157227,0.195552,0.195616,0.003685,0.827121,other
0.961182,0.005125,-0.1604,0.201812,0.20189,0.002907,0.97611,other
0.9646,0.0066,-0.150269,0.191924,0.192184,0.005334,1.073582,other
0.965332,0.004538,-0.151978,0.187437,0.187597,0.004277,1.189973,other
0.971436,0.024271,-0.138428,0.163926,0.168311,0.003961,1.766038,other
0.973633,0.019276,-0.195923,0.035659,0.036528,0.00859,2.679223,other
0.972656,0.006834,-0.209106,0.043843,0.044176,0.005754,0.872515,other
0.976563,0.027217,-0.190674,0.038403,0.040467,0.016414,6.738542,other
0.978027,0.034545,-0.169067,0.029351,0.032692,0.00999,8.020124,other
0.975098,0.027463,-0.209717,0.031631,0.036605,0.007561,8.21771,other
0.951416,0.018847,-0.28479,0.070981,0.07179,0.010128,9.418167,other
0.964111,0.013327,-0.254272,0.047661,0.058271,0.023585,2.902152,other
0.958984,0.011902,-0.270264,0.025815,0.029057,0.011026,3.292401,other
0.95752,0.01408,-0.27002,0.016274,0.017425,0.008134,2.438359,other
0.956543,0.017292,-0.272461,0.028999,0.029942,0.008994,3.679107,other
0.956787,0.00492,-0.276855,0.019175,0.020242,0.004616,1.479843,other
0.958496,0.00532,-0.275391,0.015615,0.016995,0.004297,0.75775,other
0.955811,0.006877,-0.28125,0.03063,0.031768,0.003524,1.275226,other
0.95752,0.006425,-0.273193,0.02355,0.024009,0.003277,0.931304,other
0.955811,0.009443,-0.27417,0.030669,0.03126,0.004439,0.764511,other
0.956055,0.004685,-0.280029,0.036812,0.037013,0.002729,0.706823,other
0.955078,0.003635,-0.283813,0.033091,0.033242,0.002387,0.426431,other
0.954102,0.004045,-0.283691,0.030732,0.031058,0.00233,0.625182,other
0.95459,0.004814,-0.282715,0.031455,0.031726,0.002655,0.478234,other
0.953125,0.002776,-0.28833,0.029683,0.029905,0.002282,0.630332,other
0.953857,0.003032,-0.286499,0.029463,0.029581,0.002471,0.393918,other
0.954102,0.001939,-0.289917,0.030757,0.030859,0.002166,0.457735,other
0.954346,0.002341,-0.286865,0.028091,0.028217,0.002038,0.647387,other
0.954102,0.002125,-0.287109,0.031177,0.031317,0.002486,0.730773,other
0.956055,0.009255,-0.276733,0.032227,0.033499,0.006555,1.362304,other
0.955078,0.005452,-0.279175,0.027451,0.027586,0.002914,0.582052,other
0.956299,0.006894,-0.275757,0.027388,0.027534,0.002871,0.737792,other
0.957275,0.018401,-0.278931,0.042012,0.044136,0.011564,2.148769,other
0.966797,0.050348,-0.197632,0.045181,0.053561,0.037682,12.827897,other
0.97998,0.026232,-0.206299,0.027168,0.0307,0.023014,4.230215,other
0.964355,0.022171,-0.246826,0.025015,0.027707,0.00819,3.5663,other
0.965332,0.013932,-0.243408,0.019106,0.021521,0.00645,2.043002,other
0.966553,0.015488,-0.22937,0.020039,0.02174,0.009088,2.304987,other
0.963379,0.01213,-0.241455,0.021118,0.021864,0.003572,1.074664,other
0.963623,0.024833,-0.236572,0.021367,0.024308,0.008384,6.525703,other
0.963135,0.010064,-0.255859,0.022236,0.023122,0.005389,1.812317,other
0.962891,0.016787,-0.246582,0.02521,0.026663,0.007231,3.979018,other
0.965576,0.006756,-0.24353,0.019683,0.020371,0.004412,1.348408,other
0.962402,0.009202,-0.253906,0.018335,0.019626,0.00495,1.941603,other
0.966064,0.015735,-0.24646,0.01584,0.017838,0.010681,2.269343,other
0.9646,0.013016,-0.253906,0.010039,0.011671,0.007936,2.136865,other
0.961426,0.008869,-0.266113,0.012192,0.013827,0.007607,0.797391,other
0.964111,0.010935,-0.247925,0.009072,0.010451,0.003748,3.552997,other
0.961182,0.007007,-0.262573,0.013345,0.014488,0.002633,1.140349,other
0.959717,0.007198,-0.263428,0.019663,0.020062,0.003211,1.439025,other
0.959717,0.008639,-0.262573,0.022012,0.022675,0.003043,1.304176,other
0.967041,0.016498,-0.226318,0.018716,0.019422,0.005266,7.306059,other
1.067383,0.187814,-0.089233,0.33731,0.466705,0.431535,64.401087,other
1.336914,0.224799,-0.051758,0.202612,0.24961,0.619622,78.491972,other
1.522217,0.198591,-0.086792,0.144395,0.184322,0.575846,80.966964,other
1.25415,0.093787,-0.216431,0.188286,0.217219,0.316726,55.458394,other
1.074951,0.102919,-0.104248,0.196831,0.242967,0.355741,52.000269,other
1.28125,0.175241,-0.09668,0.206714,0.276523,0.560579,62.697435,other
1.358154,0.169456,-0.14502,0.187422,0.231689,0.497565,59.86257,other
1.085205,0.083775,-0.176392,0.181255,0.215281,0.203756,44.556427,other
1.098145,0.112223,-0.04834,0.234385,0.275178,0.303986,29.236943,other
1.26001,0.111038,-0.174561,0.172993,0.20749,0.460256,39.677876,other
1.27124,0.127092,-0.125366,0.171719,0.218186,0.499731,62.219678,other
1.10498,0.127395,-0.196899,0.186519,0.222054,0.334749,50.269428,other
1.205322,0.105101,-0.14502,0.159443,0.185103,0.239184,43.46459,other
1.252197,0.188292,-0.09082,0.181182,0.229957,0.483898,48.765227,other
1.365967,0.25142,-0.009155,0.206265,0.268353,0.572876,80.160701,other
1.111084,0.27357,-0.169067,0.193267,0.259465,0.433292,66.003819,other
1.125,0.095514,-0.145264,0.184771,0.225439,0.204899,36.100127,other
1.230469,0.165575,-0.061768,0.133843,0.182688,0.464043,78.68551,other
1.324707,0.269383,-0.085815,0.190488,0.242297,0.559457,64.137093,other
1.421875,0.210722,-0.163818,0.223848,0.274735,0.422583,89.783934,other
1.110596,0.149657,-0.110474,0.209512,0.253885,0.272673,39.860887,other
1.488281,0.205556,-0.062378,0.159985,0.195952,0.509808,78.832151,other
1.354492,0.210466,-0.068481,0.193975,0.231065,0.470119,74.589854,other
1.301025,0.074605,-0.163696,0.183354,0.232746,0.287843,67.755008,other
1.072754,0.094049,-0.102905,0.25874,0.299472,0.20314,43.09715,other
1.544678,0.26647,0.053955,0.177881,0.228337,0.604065,108.655395,other
1.186279,0.253123,-0.054199,0.162578,0.212565,0.574611,60.655913,other
1.227295,0.097937,-0.146362,0.194326,0.216676,0.410743,57.724239,other
1.134033,0.135352,-0.151855,0.130947,0.159971,0.376836,52.836074,other
1.344482,0.14029,-0.021606,0.141406,0.195267,0.485923,77.48215,other
1.263184,0.186931,-0.070068,0.164258,0.207714,0.494463,78.321608,other
1.134766,0.122779,-0.186279,0.161426,0.19738,0.345548,41.589156,other
1.040039,0.080897,-0.161987,0.139644,0.164173,0.369494,38.373535,other
1.310059,0.109152,-0.141479,0.173438,0.210201,0.441933,59.756006,other
1.117188,0.155202,-0.123413,0.184785,0.221942,0.429119,64.489668,other
1.036621,0.146172,-0.067139,0.130229,0.16661,0.417251,58.693497,other
1.341797,0.195406,-0.106445,0.140547,0.174183,0.540737,74.98448,other
1.305176,0.13676,-0.157837,0.157563,0.209371,0.410747,68.385599,other
1.241943,0.173482,-0.151245,0.137397,0.167836,0.411523,49.384668,other
1.179688,0.236303,-0.072998,0.139004,0.178195,0.525106,81.864762,other
1.351074,0.156773,-0.180054,0.145454,0.189511,0.399815,50.260155,other
1.014404,0.149637,-0.152588,0.204829,0.24899,0.431218,60.312488,other
1.282959,0.155677,-0.130005,0.143281,0.169193,0.483339,79.49658,other
1.424072,0.1511,-0.125732,0.138589,0.191155,0.54914,69.701016,other
1.06958,0.120505,-0.158447,0.182378,0.228183,0.227362,51.557965,other
1.166992,0.149472,-0.157593,0.168389,0.205783,0.360268,47.008424,other
1.07373,0.169826,-0.186035,0.194297,0.259698,0.408693,58.469685,other
1.311523,0.221466,-0.019409,0.137031,0.177995,0.457756,62.926665,other
1.443359,0.216227,-0.072998,0.136465,0.167809,0.522586,101.720987,other
1.263916,0.13396,-0.126831,0.196895,0.243279,0.473647,83.189345,other
1.21582,0.113063,-0.201782,0.175537,0.210091,0.343035,66.378174,other
1.277588,0.152522,-0.085205,0.174521,0.217128,0.501298,81.266445,other
1.667969,0.190213,-0.044678,0.19665,0.232812,0.597581,103.699464,other
1.182617,0.21596,-0.090088,0.134648,0.183225,0.424425,76.616277,other
1.21875,0.11574,-0.053833,0.142866,0.170161,0.413078,52.299793,other
1.504639,0.205615,-0.042236,0.159053,0.197146,0.492247,71.614653,other
1.236816,0.199949,-0.072266,0.193862,0.249548,0.575121,91.885069,other
1.165771,0.126041,-0.119385,0.109819,0.142276,0.477652,67.077289,other
1.350098,0.124673,-0.167969,0.160645,0.211364,0.425503,64.38932,other
1.405029,0.172396,-0.035278,0.183398,0.225469,0.517157,74.842348,other
1.29834,0.204765,-0.036987,0.156929,0.209923,0.519118,82.931202,other
1.327881,0.118409,-0.207153,0.177754,0.204606,0.40499,92.945606,other
1.321533,0.168964,-0.13562,0.10543,0.134656,0.461894,74.368917,other
1.197754,0.136005,-0.139526,0.11769,0.165178,0.481783,76.851102,other
1.372803,0.14192,-0.168335,0.14665,0.169991,0.438357,38.359241,other
1.516602,0.109873,-0.108276,0.154858,0.198928,0.535148,61.675446,other
1.30127,0.174088,-0.122559,0.183022,0.238135,0.395397,74.355807,other
1.207031,0.133434,-0.149536,0.127808,0.157144,0.413407,59.721471,other
1.402344,0.17792,-0.172485,0.126353,0.16286,0.487168,63.562826,other
1.208496,0.118324,-0.15918,0.15252,0.195113,0.415916,55.77629,other
1.311523,0.191277,0.053223,0.163296,0.193301,0.475975,57.237265,other
1.23584,0.14413,-0.151611,0.155796,0.188729,0.439079,47.448741,other
1.262695,0.120978,-0.134277,0.116108,0.143935,0.335425,55.316003,other
1.090332,0.108151,-0.170654,0.240664,0.286907,0.20579,44.505692,other
1.377441,0.155397,-0.022095,0.207769,0.246636,0.489651,67.487283,other
1.266113,0.23829,-0.075684,0.162026,0.213826,0.56396,84.005604,other
1.343018,0.131609,-0.160522,0.156479,0.192316,0.486157,71.567144,other
1.465088,0.23435,-0.096436,0.172974,0.205577,0.580594,87.008195,other
1.198242,0.226772,-0.115112,0.153682,0.185707,0.466233,75.227892,other
1.238037,0.105663,-0.098755,0.118545,0.147473,0.368475,46.87213,other
1.401855,0.165587,-0.057495,0.164805,0.204943,0.484288,67.846772,other
1.530029,0.120794,-0.107666,0.134956,0.179223,0.588919,80.787332,other
1.219482,0.101436,-0.194092,0.211328,0.238427,0.337348,57.318449,other
1.070313,0.070347,-0.158936,0.151724,0.189597,0.348915,53.938055,other
1.307129,0.211084,-0.155884,0.144741,0.174417,0.443471,55.782324,other
1.410889,0.154587,-0.076416,0.13375,0.172446,0.558538,105.615533,other
1.338867,0.206943,-0.171509,0.142314,0.202465,0.478197,66.927365,other
1.29541,0.264067,0.00293,0.097876,0.136985,0.516999,79.631044,other
1.364746,0.16516,-0.125,0.151548,0.19069,0.436764,60.885709,other
1.045166,0.190026,-0.176758,0.118774,0.147623,0.463897,62.97577,other
1.500488,0.218543,-0.021606,0.161733,0.220753,0.519928,86.109536,other
1.277832,0.175252,-0.138794,0.143335,0.197185,0.491863,86.720424,other
1.201172,0.102589,-0.17334,0.185508,0.224966,0.309502,53.448203,other
1.102295,0.090523,-0.154785,0.157095,0.191285,0.361831,49.345759,other
1.156494,0.093628,-0.157349,0.098491,0.127397,0.449513,55.067977,other
1.27002,0.164416,-0.135254,0.130327,0.169101,0.444813,72.096254,other
1.216797,0.246978,-0.084351,0.096631,0.143953,0.461536,67.891515,other
1.23291,0.130052,-0.135742,0.205713,0.2499,0.40392,68.338709,other
1.197754,0.17072,-0.120605,0.139941,0.169199,0.518713,74.639718,other
1.261963,0.205327,-0.065918,0.195366,0.235255,0.497691,79.150344,other
1.248047,0.097892,-0.187378,0.157485,0.186503,0.394134,40.162755,other
0.580322,0.264566,-0.207764,0.593906,0.632962,0.229261,56.445519,other
0.975098,0.293412,-0.25293,0.445796,0.460551,0.298378,63.63411,other
1.08252,0.095099,-0.174561,0.459087,0.475216,0.405592,24.598246,other
1.011719,0.104975,-0.184326,0.400874,0.41384,0.375059,46.611507,other
1.02002,0.08845,-0.187866,0.452373,0.471429,0.430511,23.688515,other
1.294922,0.16102,-0.130371,0.513003,0.534936,0.502588,69.905526,other
1.217773,0.115905,-0.2052,0.444482,0.46248,0.414733,38.85455,other
0.979736,0.05913,-0.247192,0.406943,0.417257,0.158728,30.85368,other
1.110352,0.083419,-0.186768,0.44313,0.45963,0.417564,22.808786,other
